* Measurement data measured by REW V5.20.4
* Source: Microphone (BGVP HiFi Audio-T01s), MICROPHONE (Master Volume), R, volume: 0.260
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 30 May, 2023 12:36:30 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: HA-FDX1 Blue L
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 0.366 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
183.526520 86.302 175.6566
184.856430 86.315 175.8221
186.195984 86.294 175.8147
187.545227 86.279 175.9504
188.904266 86.230 176.1118
190.273132 86.251 176.2851
191.651932 86.207 176.0978
193.040726 86.189 176.3193
194.439575 86.178 176.3464
195.848572 86.167 176.5022
197.267761 86.145 176.5931
198.697250 86.139 176.8184
200.137085 86.118 176.7926
201.587372 86.104 177.0036
203.048157 86.097 177.0989
204.519531 86.099 177.2057
206.001556 86.084 177.3568
207.494324 86.079 177.4001
208.997925 86.060 177.5562
210.512405 86.062 177.5315
212.037857 86.070 177.7437
213.574371 86.064 177.6008
215.122025 86.063 177.8990
216.680893 86.036 177.9048
218.251053 86.042 178.0655
219.832581 86.016 178.0588
221.425583 86.038 178.0831
223.030121 86.027 178.2788
224.646286 85.996 178.4593
226.274170 86.088 178.9861
227.913849 85.998 178.3604
229.565399 85.987 178.5367
231.228928 85.998 178.4161
232.904510 85.922 178.6927
234.592224 85.970 178.2397
236.292191 85.943 178.8763
238.004456 85.933 178.9504
239.729126 85.888 178.8387
241.466309 85.916 178.8957
243.216080 85.914 179.1113
244.978516 85.879 179.1632
246.753738 85.883 179.1406
248.541809 85.884 179.3898
250.342850 85.834 179.3887
252.156937 85.873 179.4888
253.984161 85.814 179.5767
255.824646 85.864 179.7085
257.678467 85.783 179.8475
259.545685 85.842 179.8573
261.426483 85.779 -179.9292
263.320862 85.811 -179.9857
265.229004 85.770 -179.7235
267.150970 85.786 -179.7766
269.086853 85.767 -179.6048
271.036774 85.758 -179.4939
273.000824 85.746 -179.3907
274.979095 85.741 -179.3699
276.971710 85.725 -179.2195
278.978760 85.718 -179.1435
281.000336 85.709 -178.9741
283.036591 85.700 -178.9076
285.087585 85.690 -178.8290
287.153442 85.686 -178.6920
289.234283 85.673 -178.5451
291.330200 85.669 -178.4464
293.441284 85.654 -178.3102
295.567688 85.650 -178.2291
297.709503 85.642 -178.1044
299.866821 85.639 -177.9959
302.039795 85.627 -177.8342
304.228485 85.613 -177.7633
306.433044 85.616 -177.6190
308.653595 85.606 -177.4515
310.890228 85.594 -177.2910
313.143066 85.585 -177.2791
315.412231 85.587 -177.2414
317.697845 85.593 -176.9204
320.000000 85.555 -176.8137
322.318848 85.557 -176.9363
324.654510 85.596 -176.6577
327.007080 85.555 -176.1976
329.376709 85.503 -176.3573
331.763519 85.552 -176.4038
334.167603 85.548 -175.9711
336.589142 85.507 -175.9830
339.028198 85.544 -175.7831
341.484924 85.503 -175.5702
343.959473 85.514 -175.6706
346.451935 85.519 -175.2479
348.962463 85.480 -175.2779
351.491211 85.524 -175.1273
354.038239 85.479 -174.9093
356.603760 85.494 -174.8723
359.187866 85.468 -174.5549
361.790680 85.496 -174.6241
364.412354 85.463 -174.2354
367.053040 85.489 -174.3053
369.712860 85.447 -174.1213
372.391968 85.490 -173.6764
375.090454 85.421 -173.9261
377.808533 85.476 -173.3283
380.546265 85.473 -173.5146
383.303864 85.473 -173.2060
386.081451 85.442 -173.1676
388.879150 85.416 -172.7488
391.697144 85.484 -172.5600
394.535522 85.478 -172.5677
397.394501 85.458 -172.4016
400.274170 85.464 -172.2542
403.174744 85.464 -172.1132
406.096313 85.469 -171.9644
409.039062 85.460 -171.7698
412.003113 85.457 -171.6309
414.988647 85.472 -171.4037
417.995850 85.447 -171.2539
421.024811 85.470 -171.1815
424.075714 85.486 -170.9126
427.148743 85.479 -170.7960
430.244049 85.481 -170.5961
433.361786 85.483 -170.4787
436.502106 85.498 -170.2987
439.665161 85.488 -170.1303
442.851166 85.494 -170.0556
446.060242 85.502 -169.8604
449.292572 85.505 -169.6733
452.548340 85.507 -169.5270
455.827698 85.512 -169.3593
459.130798 85.514 -169.2178
462.457855 85.520 -169.0797
465.809021 85.520 -168.8711
469.184448 85.518 -168.6855
472.584381 85.532 -168.5510
476.008911 85.531 -168.4089
479.458252 85.536 -168.2169
482.932617 85.544 -168.0476
486.432159 85.544 -167.8957
489.957031 85.548 -167.7634
493.507477 85.548 -167.6292
497.083618 85.546 -167.4441
500.685699 85.541 -167.1967
504.313873 85.533 -166.8716
507.968323 85.553 -166.7406
511.649292 85.534 -166.7397
515.356934 85.590 -166.6778
519.091370 85.594 -166.3440
522.852966 85.620 -166.1653
526.641724 85.601 -165.9684
530.458008 85.618 -165.8236
534.301941 85.622 -165.6655
538.173706 85.619 -165.5212
542.073547 85.623 -165.3110
546.001648 85.638 -165.1265
549.958191 85.648 -164.9410
553.943420 85.655 -164.7396
557.957520 85.662 -164.5709
562.000671 85.671 -164.3918
566.073181 85.675 -164.2122
570.175171 85.680 -164.0329
574.306885 85.686 -163.8585
578.468567 85.689 -163.7091
582.660400 85.694 -163.4945
586.882568 85.695 -163.2667
591.135376 85.685 -163.0784
595.419006 85.684 -162.8469
599.733643 85.674 -162.5390
604.079590 85.671 -162.1562
608.456970 85.678 -161.6898
612.866089 85.706 -161.1897
617.307190 85.758 -160.7983
621.780457 85.816 -160.4908
626.286133 85.868 -160.3793
630.824463 85.914 -160.2851
635.395691 85.947 -160.2255
640.000000 85.980 -160.1956
644.637695 86.000 -160.1059
649.309021 86.017 -160.0839
654.014160 86.034 -160.0497
658.753418 86.038 -160.1456
663.527039 86.008 -160.0704
668.335205 86.011 -160.3556
673.178284 86.038 -160.0193
678.056396 85.955 -159.6669
682.969849 85.924 -159.4073
687.918945 85.902 -158.7678
692.903870 85.917 -158.1579
697.924927 85.947 -157.5975
702.982422 85.997 -157.1648
708.076477 86.040 -156.8148
713.207520 86.087 -156.5200
718.375732 86.128 -156.2651
723.581360 86.165 -156.0332
728.824707 86.206 -155.7908
734.106079 86.241 -155.5814
739.425720 86.276 -155.3754
744.783936 86.310 -155.1608
750.180908 86.345 -154.9500
755.617065 86.382 -154.7419
761.092529 86.416 -154.5405
766.607727 86.450 -154.3313
772.162903 86.484 -154.1248
777.758301 86.523 -153.9130
783.394287 86.555 -153.7095
789.071045 86.591 -153.4959
794.789001 86.630 -153.3036
800.548340 86.660 -153.0477
806.349487 86.698 -152.9024
812.192627 86.739 -152.6616
818.078125 86.774 -152.4657
824.006226 86.816 -152.2703
829.977295 86.856 -152.0682
835.991699 86.895 -151.8693
842.049622 86.936 -151.6594
848.151428 86.979 -151.4820
854.297485 87.020 -151.2819
860.488098 87.063 -151.0921
866.723572 87.107 -150.9071
873.004211 87.152 -150.7256
879.330322 87.196 -150.5475
885.702332 87.243 -150.3775
892.120483 87.287 -150.1815
898.585144 87.335 -150.0144
905.096680 87.384 -149.8500
911.655396 87.430 -149.6918
918.261597 87.484 -149.5269
924.915710 87.534 -149.3895
931.618042 87.585 -149.2332
938.368896 87.638 -149.0734
945.168762 87.683 -148.9419
952.017822 87.737 -148.8315
958.916504 87.789 -148.7050
965.865234 87.846 -148.5876
972.864319 87.898 -148.4727
979.914062 87.953 -148.3589
987.014954 88.007 -148.2520
994.167236 88.063 -148.1596
1001.371399 88.118 -148.0641
1008.627747 88.177 -147.9871
1015.936646 88.230 -147.9185
1023.298584 88.287 -147.8382
1030.713867 88.345 -147.7946
1038.182739 88.400 -147.7279
1045.705933 88.456 -147.6708
1053.283447 88.517 -147.6331
1060.916016 88.575 -147.5991
1068.603882 88.639 -147.5392
1076.347412 88.681 -147.5900
1084.147095 88.742 -147.5317
1092.003296 88.802 -147.5106
1099.916382 88.859 -147.5407
1107.886841 88.916 -147.5280
1115.915039 88.973 -147.5511
1124.001343 89.030 -147.5731
1132.146362 89.085 -147.5913
1140.350342 89.141 -147.6385
1148.613770 89.199 -147.6722
1156.937134 89.253 -147.7145
1165.320801 89.307 -147.7573
1173.765137 89.363 -147.8091
1182.270752 89.421 -147.8824
1190.838013 89.471 -147.9680
1199.467285 89.523 -148.0245
1208.159180 89.585 -148.1078
1216.913940 89.632 -148.1954
1225.732178 89.686 -148.2741
1234.614380 89.737 -148.3724
1243.560913 89.788 -148.4847
1252.572266 89.839 -148.5702
1261.648926 89.891 -148.6851
1270.791382 89.942 -148.7999
1280.000000 89.991 -148.9196
1289.275391 90.042 -149.0372
1298.618042 90.091 -149.1705
1308.028320 90.139 -149.3054
1317.506836 90.182 -149.4431
1327.054077 90.233 -149.5908
1336.670410 90.278 -149.7355
1346.356567 90.323 -149.8792
1356.112793 90.366 -150.0318
1365.939697 90.412 -150.1815
1375.837891 90.458 -150.3340
1385.807739 90.500 -150.4878
1395.849854 90.543 -150.6650
1405.964844 90.584 -150.8314
1416.152954 90.626 -151.0120
1426.415039 90.667 -151.1768
1436.751465 90.707 -151.3543
1447.162720 90.745 -151.5253
1457.649414 90.784 -151.7244
1468.212158 90.821 -151.8846
1478.851440 90.857 -152.0824
1489.567871 90.892 -152.2721
1500.361816 90.929 -152.4716
1511.234131 90.965 -152.6574
1522.185059 90.997 -152.8567
1533.215454 91.030 -153.0468
1544.325806 91.063 -153.2365
1555.516602 91.093 -153.4331
1566.788574 91.123 -153.6264
1578.142090 91.154 -153.8265
1589.578003 91.183 -154.0235
1601.096680 91.212 -154.2197
1612.698975 91.239 -154.4131
1624.385254 91.266 -154.6059
1636.156250 91.294 -154.7974
1648.012451 91.319 -154.9855
1659.954590 91.344 -155.1895
1671.983398 91.369 -155.3824
1684.099243 91.392 -155.5684
1696.302856 91.414 -155.7569
1708.594971 91.439 -155.9377
1720.976196 91.460 -156.1321
1733.447144 91.482 -156.3118
1746.008423 91.504 -156.5053
1758.660645 91.525 -156.6944
1771.404663 91.545 -156.8626
1784.240967 91.566 -157.0443
1797.170288 91.584 -157.2272
1810.193359 91.602 -157.3985
1823.310791 91.620 -157.5714
1836.523193 91.637 -157.7457
1849.831421 91.656 -157.9184
1863.236084 91.670 -158.0799
1876.737793 91.688 -158.2410
1890.337524 91.702 -158.4032
1904.035645 91.719 -158.5403
1917.833008 91.732 -158.6923
1931.730469 91.747 -158.8437
1945.728638 91.762 -158.9923
1959.828125 91.777 -159.1299
1974.029907 91.791 -159.2527
1988.334473 91.806 -159.3914
2002.742798 91.821 -159.5159
2017.255493 91.835 -159.6468
2031.873291 91.850 -159.7702
2046.597168 91.863 -159.8791
2061.427734 91.879 -159.9927
2076.365479 91.892 -160.0872
2091.411865 91.906 -160.1968
2106.566895 91.922 -160.2944
2121.832031 91.937 -160.3968
2137.207764 91.953 -160.4833
2152.694824 91.968 -160.5767
2168.294189 91.986 -160.6670
2184.006592 92.002 -160.7389
2199.832764 92.020 -160.8247
2215.773682 92.038 -160.8939
2231.830078 92.055 -160.9721
2248.002686 92.077 -161.0540
2264.292725 92.095 -161.1179
2280.700684 92.116 -161.1866
2297.227539 92.136 -161.2670
2313.874268 92.157 -161.3221
2330.641602 92.179 -161.3913
2347.530273 92.202 -161.4449
2364.541504 92.224 -161.5132
2381.676025 92.248 -161.5848
2398.934570 92.272 -161.6382
2416.318359 92.296 -161.6905
2433.827881 92.324 -161.7525
2451.464355 92.350 -161.8143
2469.228760 92.379 -161.8728
2487.121826 92.406 -161.9388
2505.144531 92.438 -161.9930
2523.297852 92.468 -162.0657
2541.582764 92.501 -162.1323
2560.000000 92.535 -162.1939
2578.550781 92.567 -162.2796
2597.236084 92.599 -162.3492
2616.056641 92.636 -162.4234
2635.013672 92.671 -162.5076
2654.108154 92.708 -162.5926
2673.340820 92.745 -162.6736
2692.713135 92.783 -162.7657
2712.225586 92.823 -162.8614
2731.879395 92.865 -162.9684
2751.675781 92.907 -163.0680
2771.615479 92.949 -163.1839
2791.699707 92.996 -163.3172
2811.929688 93.041 -163.4495
2832.305908 93.087 -163.5888
2852.830078 93.133 -163.7333
2873.502930 93.179 -163.8997
2894.325439 93.228 -164.0675
2915.298828 93.276 -164.2476
2936.424316 93.323 -164.4383
2957.702881 93.373 -164.6362
2979.135742 93.421 -164.8327
3000.723633 93.471 -165.0639
3022.468262 93.522 -165.2850
3044.370117 93.572 -165.5221
3066.430908 93.625 -165.7683
3088.651611 93.676 -166.0287
3111.033203 93.729 -166.3014
3133.577148 93.780 -166.5780
3156.284180 93.834 -166.8667
3179.156006 93.888 -167.1670
3202.193359 93.942 -167.4794
3225.397949 93.997 -167.8145
3248.770508 94.051 -168.1567
3272.312500 94.107 -168.5082
3296.024902 94.162 -168.8771
3319.909180 94.218 -169.2594
3343.966797 94.274 -169.6573
3368.198486 94.329 -170.0741
3392.605713 94.387 -170.5008
3417.189941 94.444 -170.9542
3441.952393 94.500 -171.4231
3466.894287 94.558 -171.9082
3492.016846 94.614 -172.4203
3517.321289 94.672 -172.9516
3542.809326 94.730 -173.5017
3568.481934 94.787 -174.0628
3594.340576 94.844 -174.6696
3620.386719 94.901 -175.2927
3646.621582 94.956 -175.9479
3673.046387 95.011 -176.6253
3699.662842 95.064 -177.3326
3726.472168 95.116 -178.0599
3753.475586 95.165 -178.8312
3780.675049 95.216 -179.6404
3808.071289 95.264 179.5199
3835.666016 95.307 178.6558
3863.460938 95.351 177.7559
3891.457275 95.389 176.8270
3919.656250 95.423 175.8390
3948.059814 95.453 174.8235
3976.668945 95.479 173.7764
4005.485596 95.499 172.6912
4034.510986 95.513 171.5771
4063.746582 95.523 170.4153
4093.194336 95.526 169.2252
4122.855469 95.518 168.0007
4152.730957 95.506 166.7640
4182.823730 95.481 165.4721
4213.133789 95.448 164.1833
4243.664062 95.404 162.8534
4274.415527 95.352 161.5164
4305.389648 95.288 160.1756
4336.588379 95.212 158.8358
4368.013184 95.123 157.4901
4399.665527 95.023 156.1601
4431.547363 94.912 154.8387
4463.660156 94.791 153.5426
4496.005371 94.656 152.2703
4528.585449 94.509 151.0415
4561.401367 94.354 149.8299
4594.455078 94.187 148.6849
4627.748535 94.011 147.5728
4661.283203 93.825 146.5150
4695.060547 93.631 145.5049
4729.083008 93.427 144.5842
4763.352051 93.213 143.7117
4797.869141 92.997 142.9067
4832.636719 92.776 142.1699
4867.655762 92.546 141.5035
4902.928711 92.312 140.8920
4938.457520 92.076 140.3745
4974.243652 91.835 139.9172
5010.289062 91.595 139.5539
5046.595703 91.354 139.2473
5083.165527 91.110 139.0283
5120.000000 90.865 138.8575
5157.101562 90.620 138.7597
5194.472168 90.378 138.7390
5232.113281 90.135 138.7652
5270.027344 89.896 138.9051
5308.216309 89.662 139.0765
5346.681641 89.426 139.2997
5385.426270 89.200 139.5918
5424.451172 88.977 139.9353
5463.758789 88.751 140.3135
5503.351562 88.537 140.7506
5543.230957 88.325 141.2466
5583.399414 88.114 141.7482
5623.859375 87.909 142.3305
5664.611816 87.706 142.9298
5705.660156 87.508 143.5662
5747.005859 87.308 144.2546
5788.650879 87.115 144.9464
5830.597656 86.920 145.7338
5872.848633 86.725 146.5518
5915.405762 86.538 147.3951
5958.271484 86.342 148.3119
6001.447266 86.143 149.3223
6044.936523 85.933 150.4401
6088.740234 85.696 151.8197
6132.861816 85.455 153.9785
6177.303223 85.428 157.1014
6222.066406 85.638 158.4665
6267.154297 85.650 158.6140
6312.568359 85.561 159.0949
6358.312012 85.445 159.9181
6404.386719 85.353 160.9847
6450.795898 85.249 162.1200
6497.541016 85.154 163.4420
6544.625000 85.080 164.8713
6592.049805 85.031 166.3756
6639.818359 84.983 167.9225
6687.933594 84.974 169.5035
6736.396973 84.956 171.1368
6785.211426 84.976 172.9542
6834.379883 85.041 174.9021
6883.904785 85.173 176.9016
6933.788574 85.377 178.6498
6984.033691 85.629 179.8974
7034.642578 85.872 -179.3826
7085.618652 86.096 -178.9461
7136.963867 86.274 -178.5966
7188.681152 86.442 -178.2838
7240.773438 86.615 -177.8935
7293.243164 86.796 -177.5294
7346.092773 86.987 -177.2568
7399.325684 87.193 -176.9878
7452.944336 87.420 -176.8738
7506.951172 87.655 -176.9148
7561.350098 87.902 -177.0907
7616.142578 88.172 -177.2483
7671.332031 88.492 -177.7706
7726.921875 88.828 -178.6538
7782.914551 89.168 -179.9957
7839.312500 89.506 178.1561
7896.119629 89.832 175.8672
7953.337891 90.123 173.0146
8010.971191 90.358 169.6415
8069.021973 90.522 165.7440
8127.493164 90.592 161.5043
8186.388672 90.555 156.9010
8245.710938 90.386 152.1794
8305.461914 90.083 147.6488
8365.647461 89.660 143.3698
8426.267578 89.134 139.6092
8487.328125 88.539 136.4706
8548.831055 87.889 133.9667
8610.779297 87.211 132.1041
8673.176758 86.518 130.7273
8736.026367 85.835 129.9569
8799.331055 85.147 129.6288
8863.094727 84.489 129.6403
8927.320312 83.842 130.1586
8992.010742 83.215 130.9265
9057.170898 82.611 131.9865
9122.802734 82.040 133.4351
9188.910156 81.476 134.9794
9255.497070 80.938 136.7566
9322.566406 80.432 138.8619
9390.121094 79.938 141.0834
9458.166016 79.459 143.5491
9526.704102 79.041 146.1874
9595.738281 78.627 148.9644
9665.273438 78.217 151.9383
9735.311523 77.839 155.2224
9805.857422 77.500 158.5655
9876.915039 77.188 162.3736
9948.487305 76.893 166.4881
10020.578125 76.641 170.8373
10093.191406 76.471 175.1833
10166.331055 76.380 -179.8469
10240.000000 76.385 -174.7173
10314.203125 76.523 -169.3622
10388.944336 76.806 -164.1613
10464.226562 77.253 -159.1924
10540.054688 77.826 -155.1611
10616.432617 78.522 -152.1095
10693.363281 79.285 -150.3179
10770.852539 80.035 -149.6623
10848.902344 80.706 -150.3317
10927.517578 81.281 -151.7830
11006.703125 81.725 -153.9225
11086.461914 82.034 -156.0509
11166.798828 82.234 -158.3630
11247.718750 82.344 -160.6040
11329.223633 82.385 -162.5848
11411.320312 82.393 -164.4250
11494.011719 82.356 -166.1791
11577.301758 82.309 -167.6235
11661.195312 82.214 -169.2127
11745.697266 82.117 -170.4705
11830.811523 81.995 -171.8879
11916.542969 81.843 -173.1044
12002.894531 81.664 -174.3589
12089.873047 81.466 -175.5593
12177.480469 81.230 -176.6051
12265.723633 80.982 -177.5645
12354.606445 80.702 -178.4099
12444.132812 80.387 -179.0572
12534.308594 80.061 -179.4389
12625.136719 79.720 -179.4890
12716.624023 79.398 -179.2654
12808.773438 79.101 -179.1069
12901.591797 78.797 -178.6822
12995.082031 78.569 -178.3596
13089.250000 78.249 -178.0426
13184.099609 77.954 -177.7631
13279.636719 77.646 -177.0492
13375.867188 77.308 -176.7759
13472.793945 76.989 -175.8519
13570.422852 76.652 -174.9193
13668.759766 76.325 -173.8777
13767.809570 76.010 -172.8654
13867.577148 75.733 -171.4786
13968.067383 75.451 -170.2400
14069.285156 75.198 -168.7806
14171.237305 74.982 -167.3788
14273.927734 74.676 -165.9793
14377.362305 74.445 -164.3694
14481.546875 74.227 -162.8450
14586.486328 73.972 -161.2363
14692.185547 73.763 -159.4803
14798.651367 73.549 -157.9797
14905.888672 73.344 -155.9841
15013.902344 73.129 -153.9788
15122.700195 72.953 -151.7938
15232.285156 72.771 -149.5790
15342.664062 72.625 -147.1958
15453.843750 72.584 -144.6697
15565.829102 72.517 -141.9879
15678.625000 72.552 -139.3212
15792.239258 72.632 -137.0135
15906.675781 72.795 -135.2082
16021.942383 72.910 -133.5961
16138.043945 73.092 -132.3912
16254.986328 73.198 -130.7041
16372.777344 73.310 -129.4610
16491.421875 73.446 -127.9114
16610.923828 73.585 -126.8734
16731.294922 73.815 -125.0057
16852.535156 74.196 -123.7578
16974.656250 74.682 -123.4178
17097.662109 75.222 -124.4126
17221.558594 75.595 -127.3895
17346.353516 75.719 -130.2554
17472.052734 75.840 -131.7601
17598.662109 76.256 -133.3303
17726.189453 76.841 -138.5441
17854.640625 76.912 -147.1063
17984.021484 76.414 -156.0063
18114.341797 75.443 -163.1641
18245.605469 74.185 -168.0002
18377.820312 72.868 -170.5598
18510.994141 71.569 -171.6250
18645.132812 70.302 -170.3661
18780.242188 69.150 -168.8342
18916.332031 68.114 -166.1659
19053.408203 67.145 -163.4231
19191.476562 66.163 -160.3279
19330.546875 65.516 -156.1848
19470.623047 64.476 -152.3289
19611.714844 63.834 -149.9382
19753.830078 62.797 -146.3063
19896.974609 61.736 -143.7482
